group	x	y
1	27	1.75000000000001
2	28.8	2.78333333333331
3	27	0.483333333333359
4	27.9	1
5	27.9	1.06666666666666
6	27.9	1.29999999999999
7	26.5	0.650000000000023
8	26.1	1.29999999999999
9	25.2	1.38333333333335
10	24.3	2.74999999999998
11	21.9	2.01666666666667
12	26.1	1.29999999999999
13	21.9	1.4
14	21	0.0666666666666806
15	21	-0.083333333333325
16	17.1	-1.66666666666668
17	12.1	-0.733333333333349
18	26.5	1.48333333333336
19	27.4	1.93333333333333
20	28.3	2.36666666666665
21	29.7	3.63333333333334
22	30.1	3.34999999999998
23	30.5	3.83333333333334
24	29.7	3.76666666666668
25	21.5	0.566666666666681
26	30.5	3.93333333333335
27	30.5	3.16666666666668
28	29.7	2.43333333333334
29	29.7	2.88333333333334
30	30.5	2.80000000000001
31	28.8	1.81666666666665
32	25.6	1.63333333333334
33	28.3	2.29999999999998
34	26.1	0.933333333333319
35	24.3	0.849999999999984
36	21.9	0.499999999999989
37	23.8	1.08333333333331
38	19.6	0.0999999999999943
39	15.2	-0.399999999999997
40	12.7	-0.799999999999992
41	10.6	-0.350000000000023
42	23.4	1.04999999999999
43	25.2	1.61666666666667
44	27.4	2.51666666666667
45	27.9	2.03333333333334
46	27.9	1.90000000000001
47	28.3	1.71666666666665
48	28.8	3.01666666666664
49	21.5	0.566666666666681
50	30.1	3.28333333333332
51	31.8	3.79999999999997
52	30.9	2.76666666666667
53	29.7	2.88333333333334
54	29.2	2.30000000000001
55	27.4	1.05
56	25.6	1.63333333333334
57	27	2.20000000000003
58	26.1	0.933333333333319
59	25.2	1.00000000000001
60	21.9	0.649999999999995
61	25.2	1.23333333333335
62	19.6	0.0999999999999943
63	14.7	-0.416666666666666
64	12.7	-0.383333333333326
65	10.6	0.116666666666655
66	23.4	1.04999999999999
67	25.6	1.86666666666666
68	27.4	2.30000000000001
69	27.9	2.03333333333334
70	27.4	1.25
71	28.8	2.11666666666665
72	29.2	2.96666666666668
73	21	0.550000000000022
74	30.1	3.64999999999999
75	31.4	3.21666666666666
76	31.4	2.35000000000001
77	30.5	2.50000000000002
78	30.5	3.31666666666669
79	27	1.81666666666668
80	28.3	2.54999999999997
81	28.8	2.41666666666664
82	25.6	0.883333333333326
83	25.6	0.516666666666662
84	21.5	0.416666666666675
85	24.7	0.816666666666681
86	20.1	-0.533333333333342
87	15.2	-0.233333333333329
88	12.7	-0.0499999999999918
89	10.1	0.316666666666663
90	23.8	1.46666666666664
91	25.6	1.93333333333333
92	27.4	2
93	27.9	1.9
94	27.4	1.25
95	29.7	3.18333333333335
96	29.2	3.20000000000001
97	20.1	0.183333333333326
98	29.2	3.2
99	30.5	2.95000000000003
100	31.8	2.08333333333331
101	30.1	2.06666666666665
102	28.3	2.29999999999997
103	26.5	1.86666666666669
104	28.3	2.44999999999998
105	28.3	1.84999999999998
106	26.1	0.849999999999984
107	24.7	0.666666666666696
108	20.5	-0.249999999999989
109	24.7	0.816666666666681
110	19.1	-0.150000000000006
111	15.2	-0.233333333333329
112	12.7	-0.383333333333326
113	9.59999999999997	0.25
114	22.9	0.549999999999994
115	26.5	2.21666666666669
116	27.4	2.15000000000001
117	26.5	1.10000000000001
118	27.4	1.78333333333333
119	29.2	3.73333333333335
120	29.2	3.58333333333334
121	20.1	0.283333333333321
122	27.9	2.41666666666667
123	28.8	2.43333333333332
124	30.9	2.45
125	27	1.38333333333335
126	28.3	1.69999999999998
127	28.3	1.48333333333332
128	28.3	1.69999999999998
129	28.3	1.99999999999997
130	26.1	0.783333333333321
131	24.3	0.483333333333331
132	21.5	0.483333333333349
133	20.1	-0.900000000000016
134	18.6	-0.800000000000011
135	18.6	-0.333333333333332
136	12.7	-0.383333333333326
137	9.59999999999997	0.25
138	23.4	0.916666666666668
139	25.6	1.4
140	27	2.63333333333335
141	27.4	2.53333333333334
142	25.2	1.40000000000002
143	25.6	1.56666666666665
144	26.1	2.59999999999998
145	20.1	0.283333333333321
146	20.1	1.33333333333333
147	26.1	1.44999999999999
148	27.9	2.2
149	27.9	2.28333333333333
150	27.9	1.73333333333332
151	27.9	1.59999999999999
152	27.9	1.28333333333333
153	27.4	1.56666666666666
154	26.1	1.06666666666666
155	24.3	0.683333333333319
156	22.9	1.18333333333333
157	22.9	-0.0833333333333322
158	22.4	-0.416666666666668
159	22.9	0.799999999999994
160	14.2	0.183333333333337
161	11.6	0.866666666666655
162	23.4	0.766666666666669
163	25.2	2.01666666666668
164	23.4	1.98333333333333
165	24.7	2.13333333333334
166	16.7	-2.29999999999998
167	12.7	-0.649999999999997
168	15.7	1.58333333333333
169	20.5	0.216666666666686
170	17.6	0.299999999999994
171	19.6	2.53333333333332
172	21.5	1.28333333333335
173	25.2	1.31666666666667
