group	fill
1	#FFF6F3
2	#F6F2FB
3	#EAE1F7
4	#ECE3F7
5	#FFF3EF
6	#FFF9F7
7	#FAF8FD
8	#FCFBFE
9	#FFFEFE
10	#FFF4F0
11	#FFC1B0
12	#FFF3F0
13	#FF937A
14	#FFCABA
15	#FFEBE5
16	#BEA6E5
17	#AE92DE
18	#FFF3EF
19	#FFF2EE
20	#FFF0EB
21	#FFFBF9
22	#FCFAFE
23	#F4EFFB
24	#F7F3FC
25	#F5F1FB
26	#BEA6E5
27	#E0D3F3
28	#DED1F2
29	#F7F4FC
30	#FAF8FD
31	#F8F5FC
32	#F9F6FC
33	#FFEAE3
34	#FFD6CA
35	#FCFAFE
36	#F9F7FD
37	#FDFCFE
38	#FCFBFE
39	#FFF3F0
40	#EAE2F7
41	#DCCEF1
42	#EAE1F7
43	#D9CAF0
44	#E0D3F2
45	#E0D4F3
46	#D5C5EE
47	#D1BFED
48	#E1D4F3
49	#F5F1FB
50	#C7B2E8
51	#D9C9F0
52	#DBCDF0
53	#F7F4FC
54	#FFECE5
55	#F0EAF9
56	#F9F6FC
57	#FFF8F5
58	#FFD6CA
59	#FFFCFB
60	#F0E9F9
61	#FFEFEB
62	#FCFBFE
63	#F8F5FC
64	#F3EEFA
65	#DACBF0
66	#EAE1F7
67	#D5C5EE
68	#E3D8F4
69	#E0D4F3
70	#D9CAF0
71	#D3C2ED
72	#D3C2ED
73	#FDFCFE
74	#DDD0F1
75	#E6DCF5
76	#DCCEF1
77	#FFECE5
78	#FFF4F1
79	#F3EEFA
80	#FFE0D7
81	#FFFEFD
82	#FFECE6
83	#FFF3EF
84	#F2ECFA
85	#FFFCFB
86	#FFFCFA
87	#F8F5FC
88	#FFF4F0
89	#F3EEFA
90	#ECE4F7
91	#E2D7F3
92	#DFD2F2
93	#DCCFF1
94	#DDCFF1
95	#D6C6EF
96	#DBCCF0
97	#FEFDFF
98	#EDE6F8
99	#E7DCF5
100	#F1EBF9
101	#FFEEE9
102	#FFEEE9
103	#FAF8FD
104	#FFE6DE
105	#FEFEFF
106	#FFF2EE
107	#FFF1ED
108	#F8F5FC
109	#FFFCFB
110	#FFF6F3
111	#FCFBFE
112	#F5F1FB
113	#F4F0FB
114	#ECE3F7
115	#DCCEF1
116	#E2D6F3
117	#D9CAF0
118	#DACBF0
119	#CCB8EA
120	#EFE9F9
121	#FEFDFF
122	#F1EAF9
123	#F3EEFA
124	#FFF9F7
125	#FFF8F5
126	#FFF0EB
127	#FFFBFA
128	#FFF4F0
