group	x	y
1	23.8	-1.00000000000001
2	24.3	-0.866666666666674
3	24.7	-0.783333333333314
4	25.6	-0.566666666666681
5	25.6	-0.683333333333348
6	25.6	-0.566666666666681
7	24.7	-0.533333333333321
8	23.8	-0.766666666666691
9	23.4	-0.399999999999995
10	20.5	-0.733333333333309
11	19.1	-1.10000000000001
12	23.8	-0.533333333333349
13	18.1	-0.983333333333338
14	17.6	-0.266666666666669
15	17.1	0.783333333333321
16	13.7	0.616666666666674
17	8.5	1.61666666666669
18	23.8	-0.700000000000017
19	25.2	0.166666666666675
20	25.2	-0.0499999999999936
21	24.7	-0.616666666666657
22	25.6	0.183333333333337
23	25.2	0.0333333333333599
24	23.8	-0.833333333333343
25	18.6	-2.23333333333335
26	23.8	-2.35000000000001
27	24.7	-2.26666666666667
28	25.2	-1.09999999999999
29	24.7	-1.15
30	26.5	-0.48333333333332
31	25.2	-0.666666666666657
32	21	-0.533333333333321
33	23.4	-0.266666666666662
34	23.4	0.100000000000005
35	22.9	0.316666666666663
36	19.6	-1.56666666666668
37	21.5	-0.216666666666658
38	19.1	1.16666666666667
39	14.2	1.21666666666668
40	11.6	1.53333333333332
41	10.1	2.94999999999999
42	21	-1.03333333333332
43	21.9	-1.05
44	23.4	-0.899999999999995
45	24.7	-0.616666666666664
46	24.7	-0.616666666666657
47	23.8	-2.26666666666669
48	23.4	-1.91666666666667
49	18.6	-2.23333333333335
50	24.3	-1.85000000000002
51	25.2	-2.06666666666666
52	26.5	-0.983333333333309
53	24.7	-1.15
54	25.2	-1.31666666666665
55	24.3	-0.750000000000018
56	21	-0.533333333333321
57	21.9	-0.75
58	23.4	0.100000000000005
59	23.4	-0.283333333333331
60	19.6	-1.40000000000002
61	23.4	0
62	19.1	1.16666666666667
63	13.7	1.46666666666668
64	11.1	1.64999999999999
65	8.5	2.33333333333334
66	21	-1.03333333333332
67	21.5	-1.46666666666664
68	23.4	-1.31666666666666
69	24.7	-0.616666666666664
70	24.7	-1.29999999999998
71	23.4	-2.59999999999999
72	23.8	-1.98333333333335
73	18.1	-2.25000000000002
74	24.3	-1.78333333333336
75	25.6	-1.90000000000001
76	27.4	-0.983333333333331
77	25.6	-1.51666666666668
78	25.2	-0.349999999999984
79	22.9	0.416666666666657
80	23.8	-0.533333333333349
