group	x	y
1	24.3	0.933333333333319
2	24.3	0.316666666666652
3	24.3	-0.133333333333344
4	24.7	0.900000000000016
5	25.2	1.85000000000001
6	21.9	-0.116666666666674
7	21.9	0.766666666666652
8	20.5	-0.116666666666656
9	21	0.533333333333349
10	21	0.300000000000011
11	21	-0.716666666666658
12	23.8	1.09999999999998
13	23.4	0.0333333333333421
14	22.9	-1.08333333333333
15	24.3	-0.133333333333344
16	22.9	-0.899999999999995
17	22.9	-0.449999999999999
18	22.9	0.883333333333326
19	21	-0.133333333333326
20	20.1	-0.516666666666691
21	20.5	0.0333333333333492
22	20.5	-0.199999999999989
23	21	-0.716666666666658
24	21.9	-0.799999999999994
25	22.9	-0.466666666666658
26	23.8	-0.183333333333348
27	25.6	1.16666666666667
28	24.7	0.900000000000016
29	23.8	0.449999999999978
30	22.9	0.883333333333326
31	21.9	0.766666666666652
32	21.5	0.883333333333344
33	21	0.533333333333349
34	21	0.300000000000011
35	22.9	1.18333333333332
36	21.9	-0.799999999999994
37	22.9	-0.466666666666658
38	25.2	1.21666666666669
39	25.2	0.766666666666691
40	24.3	0.499999999999982
41	23.4	0.0500000000000007
42	21.5	-0.516666666666652
43	21	-0.133333333333326
44	20.5	-0.116666666666656
45	20.1	-0.366666666666685
46	20.1	-0.600000000000023
47	21.5	-0.216666666666658
48	22.4	-0.299999999999994
49	22.9	-0.466666666666658
50	23.4	-0.583333333333325
51	22.9	-1.53333333333332
52	22.4	-1.4
53	22.4	-0.949999999999999
54	21.9	-0.116666666666674
55	20.5	-0.633333333333326
56	21	0.383333333333344
57	20.1	-0.366666666666685
58	20.1	-0.600000000000023
59	21	-0.716666666666658
60	22.4	-0.299999999999994
61	23.8	0.433333333333319
62	24.3	0.316666666666652
63	24.3	-0.133333333333344
64	23.8	-1.77635683940025e-14
65	22.4	-0.949999999999999
66	21	-1.01666666666665
67	20.5	-0.633333333333326
68	20.1	-0.516666666666691
69	20.1	-0.366666666666685
70	21.5	0.800000000000011
71	22.9	1.18333333333332
72	23.8	1.09999999999998
