group	fill
1	#FFF6F3
2	#FFD8CC
3	#FFD0C2
4	#FFCEC0
5	#FFDCD2
6	#FFF3EF
7	#F2ECFA
8	#E6DCF5
9	#F9F6FC
10	#FFF3EF
11	#FFE1D8
12	#FFF3F0
13	#FFF4F1
14	#EBE2F7
15	#BDA5E4
16	#A78ADB
17	#A88CDC
18	#FFE5DD
19	#FFEDE7
20	#FFE6DE
21	#FFE7DF
22	#FFD5C9
23	#FFC4B4
24	#FFC3B2
25	#FFEFE9
26	#FFAC96
27	#FFB5A1
28	#FFBCAA
29	#FFB5A1
30	#FFA18A
31	#FFB9A6
32	#FFA58E
33	#FFB7A4
34	#FFDACE
35	#FDFCFE
36	#FFE6DE
37	#FFFFFE
38	#FFE8E0
39	#FFE1D8
40	#FFC3B2
41	#FFBDAA
42	#FFD8CD
43	#FFD1C4
44	#FFD2C4
45	#FFD3C6
46	#FFC9B9
47	#FFB4A0
48	#FFB49F
49	#FFEFE9
50	#FFA68F
51	#FFBCA9
52	#FFBAA6
53	#FFB5A1
54	#FF947A
55	#FF9077
56	#FFA58E
57	#FFCFC1
58	#FFDACE
59	#FFF5F2
60	#FFF3EF
61	#FFF6F3
62	#FFE8E0
63	#FFE2D9
64	#FFCDBE
65	#FFC5B5
66	#FFD8CD
67	#FFD0C2
68	#FFCEBF
69	#FFD3C6
70	#FFCDBE
71	#FFBCAA
72	#FFAD98
73	#FFEDE7
74	#FF9B82
75	#FFAC97
76	#FFA28A
77	#FFB8A5
78	#FF987F
79	#FFA38C
80	#FFD2C5
81	#FFD3C5
82	#FFE1D8
83	#FFE4DB
84	#FFE9E2
85	#FFE8E1
86	#FFE5DC
87	#FFCBBB
88	#FFD3C5
89	#FFCABB
90	#FFE1D7
91	#FFCEC0
92	#FFC3B2
93	#FFD1C3
94	#FFCABB
95	#FFA68F
96	#FF856B
97	#FFEDE7
98	#FF886D
99	#FFA892
100	#FFAB95
101	#FFC2B1
102	#FFA28A
103	#FF977E
104	#FFB49F
