group	fill
1	#FF947B
2	#FF8F75
3	#FF8D73
4	#FF886E
5	#FF7F64
6	#FF7C61
7	#FF7C61
8	#FF7C61
9	#FF7C61
10	#FF866B
11	#FF7F64
12	#FF9278
13	#FF5940
14	#FF3D2B
15	#FF2920
16	#FF402E
17	#FF664C
18	#FF8F75
19	#FF8A70
20	#FF886E
21	#FF8A70
22	#FF8A70
23	#FF8F75
24	#FF9278
25	#FFAC96
26	#FFA28B
27	#FF977E
28	#FF9278
29	#FF8469
30	#FF7C61
31	#FF886E
32	#FF9980
33	#FF775C
34	#FF7258
35	#FF7055
36	#FFA790
37	#FF7055
38	#FF7258
39	#FF6D53
40	#FF755A
41	#FF7F64
42	#FFA993
43	#FFA993
44	#FFA790
45	#FFA58E
46	#FFA28B
47	#FFA58E
48	#FFA58E
49	#FFAC96
50	#FFA28B
51	#FF9980
52	#FF9278
53	#FF8469
54	#FF775C
55	#FF947B
56	#FF9980
57	#FF8166
58	#FF7258
59	#FF6D53
60	#FFAC96
61	#FF6B50
62	#FF7258
63	#FF7A5F
64	#FF7A5F
65	#FF8469
66	#FFA993
67	#FFAE99
68	#FFA993
69	#FFA58E
70	#FFA58E
71	#FFA993
72	#FFA993
73	#FFAC96
74	#FFA088
75	#FF977E
76	#FF9278
77	#FF7C61
78	#FF8D73
79	#FFA088
80	#FF7F64
81	#FF755A
82	#FF755A
83	#FF6B50
84	#FFAE99
85	#FF6D53
86	#FF7055
87	#FF7A5F
88	#FF775C
89	#FF886E
90	#FFAC96
91	#FFAE99
92	#FFAE99
93	#FFA993
94	#FFA993
95	#FFAC96
96	#FFA993
97	#FFAE99
98	#FF9B83
99	#FF947B
100	#FF886E
101	#FF866B
102	#FF886E
103	#FF8F75
104	#FF7C61
105	#FF755A
106	#FF7055
107	#FF7055
108	#FFB09B
109	#FF6D53
110	#FF7258
111	#FF775C
112	#FF7C61
113	#FF947B
114	#FFB09B
115	#FFB5A1
116	#FFB39E
117	#FFAE99
118	#FFAE99
119	#FFB39E
120	#FFA790
121	#FFB09B
122	#FF9B83
123	#FF8D73
124	#FF866B
125	#FF947B
126	#FF7F64
127	#FF7C61
128	#FF775C
129	#FF7258
130	#FF755A
131	#FF7258
132	#FFB5A1
133	#FF755A
134	#FF775C
135	#FF775C
136	#FF7C61
137	#FF947B
138	#FFB5A1
139	#FFBAA7
140	#FFB7A4
141	#FFB39E
142	#FFB39E
143	#FFA58E
144	#FFA993
145	#FFB5A1
146	#FFB39E
147	#FF8D73
148	#FF886E
149	#FF886E
150	#FF7F64
151	#FF7A5F
152	#FF775C
153	#FF7A5F
154	#FF7258
155	#FF7258
156	#FFB7A4
157	#FF7055
158	#FF7055
159	#FF775C
160	#FF8166
161	#FF866B
162	#FFBAA7
163	#FFBCAA
164	#FFB39E
165	#FFB7A4
166	#FFA58E
167	#FFAE99
168	#FFBFAD
169	#FFB5A1
170	#FFB09B
171	#FFB5A1
172	#FFA993
173	#FF8F75
174	#FF8166
175	#FF7F64
176	#FF775C
177	#FF755A
178	#FF7258
179	#FF775C
180	#FFBAA7
181	#FF7055
182	#FF775C
183	#FF775C
184	#FF7C61
185	#FF7C61
186	#FFBAA7
187	#FFB39E
188	#FFB5A1
189	#FFB5A1
190	#FFA088
191	#FF9278
192	#FF9980
193	#FFB7A4
194	#FF9E86
195	#FFA993
196	#FFAC96
197	#FF9278
198	#FF866B
199	#FF8166
200	#FF7A5F
201	#FF7A5F
202	#FF775C
203	#FF775C
204	#FFBAA7
205	#FF7A5F
206	#FF7A5F
207	#FF7C61
208	#FF7C61
209	#FF7A5F
210	#FFBAA7
211	#FFC1B0
212	#FFA088
213	#FF977E
214	#FF9278
215	#FF8F75
216	#FF947B
217	#FFBAA7
218	#FF9B83
219	#FF8F75
220	#FFA58E
221	#FF9E86
222	#FF7F64
223	#FF7C61
224	#FF7A5F
225	#FF8469
226	#FF775C
227	#FF775C
228	#FFBCAA
229	#FF775C
230	#FF775C
231	#FF8166
232	#FF8166
233	#FF7F64
234	#FFC6B6
235	#FFC3B2
236	#FF9980
237	#FF947B
238	#FF977E
239	#FF947B
240	#FF977E
241	#FFD7CB
242	#FF9980
243	#FF947B
244	#FF8A70
245	#FF9E86
246	#FF886E
247	#FF7C61
248	#FF775C
249	#FF8166
250	#FF7C61
251	#FF775C
252	#FFE6DF
253	#FF7A5F
254	#FF775C
255	#FF7F64
256	#FF8166
257	#FF7F64
258	#FFD2C5
259	#FFA28B
260	#FF9278
261	#FF947B
262	#FF947B
263	#FF947B
264	#FF947B
265	#FF947B
266	#FF947B
267	#FF8D73
268	#FF886E
269	#FF8469
270	#FF7C61
271	#FF7A5F
272	#FF775C
273	#FF7C61
274	#FF775C
275	#FF6349
276	#FF9278
277	#FF6147
278	#FF6147
279	#FF2920
280	#FF402E
281	#FF6B50
282	#FF9278
283	#FF8D73
284	#FF8A70
285	#FF8D73
286	#FF8D73
287	#FF8F75
288	#FF947B
289	#FFDFD5
290	#FF977E
291	#FF9B83
292	#FF9B83
293	#FF9278
294	#FF8469
295	#FF7A5F
296	#FF7A5F
297	#FF8166
298	#FF7A5F
299	#FF7A5F
300	#FFE6DF
301	#FF7A5F
302	#FF7A5F
303	#FF775C
304	#FF8166
305	#FF8166
306	#FFAE99
307	#FF886E
308	#FF8D73
309	#FF8F75
310	#FF8F75
311	#FF9278
312	#FF8D73
313	#FFA58E
314	#FF9980
315	#FFA993
316	#FFA28B
317	#FF8F75
318	#FF8166
319	#FF7C61
320	#FF7A5F
321	#FF7A5F
322	#FF7A5F
323	#FF775C
324	#FFBAA7
325	#FF775C
326	#FF775C
327	#FF755A
328	#FF7C61
329	#FF8166
330	#FF9980
331	#FF8F75
332	#FF8A70
333	#FF8D73
334	#FF8A70
335	#FF8D73
336	#FF8D73
337	#FF8A70
338	#FF886E
339	#FF9B83
340	#FFA088
341	#FF8D73
342	#FF7F64
343	#FF7C61
344	#FF7C61
345	#FF7A5F
346	#FF7A5F
347	#FF775C
348	#FF9278
349	#FF775C
350	#FF775C
351	#FF775C
352	#FF7C61
353	#FF8166
354	#FF8F75
355	#FF9278
356	#FF8F75
357	#FF886E
358	#FF886E
359	#FF866B
360	#FF886E
361	#FF8F75
362	#FF8F75
363	#FF8F75
364	#FF9980
365	#FF866B
366	#FF7F64
367	#FF7F64
368	#FF7C61
369	#FF7A5F
370	#FF7A5F
371	#FF7A5F
372	#FF886E
373	#FF775C
374	#FF7A5F
375	#FF775C
376	#FF7F64
377	#FF8469
378	#FF8D73
379	#FF8A70
380	#FF8F75
381	#FF8A70
382	#FF886E
383	#FF8469
384	#FF886E
385	#FF947B
386	#FF9278
387	#FF977E
388	#FF866B
389	#FF7C61
390	#FF7C61
391	#FF7F64
392	#FF7F64
393	#FF7C61
394	#FF7C61
395	#FF7A5F
396	#FF8A70
397	#FF7F64
398	#FF7A5F
399	#FF7A5F
400	#FF8166
401	#FF8469
402	#FF8A70
403	#FF8A70
404	#FF8F75
405	#FF8D73
406	#FF886E
407	#FF8A70
408	#FF866B
409	#FF977E
410	#FF947B
411	#FF8F75
