group	x	y
1	17.6	-0.433333333333337
2	17.1	-0.433333333333337
3	17.1	-0.283333333333342
4	18.1	0.233333333333331
5	17.6	-1.98333333333334
6	21.9	-1.13333333333333
7	27	0.933333333333337
8	27	0.183333333333355
9	25.2	-0.283333333333321
10	24.3	0.566666666666663
11	21	1.06581410364015e-14
12	18.1	-0.983333333333338
13	16.7	-1.33333333333331
14	16.7	-0.833333333333314
15	16.2	-1.18333333333332
16	17.1	-0.766666666666669
17	20.1	0.516666666666662
18	23.4	0.366666666666674
19	26.5	0.433333333333337
20	27.4	0.583333333333332
21	26.1	0.616666666666657
22	23.8	0.0666666666666629
23	20.1	-0.900000000000023
24	19.1	0.0166666666666622
25	17.1	-0.933333333333337
26	17.1	-0.433333333333337
27	16.2	-1.18333333333332
28	15.7	-2.16666666666665
29	19.6	0.0166666666666622
30	23.8	0.766666666666652
31	26.5	0.433333333333337
32	27.9	1.08333333333333
33	25.2	-0.283333333333321
34	23.8	0.0666666666666629
35	21.9	0.899999999999988
36	18.6	-0.483333333333338
37	19.1	1.06666666666666
38	18.6	1.06666666666666
39	19.1	1.71666666666666
40	19.6	1.73333333333333
41	20.5	0.916666666666696
42	22.9	-0.133333333333326
43	26.5	0.433333333333337
44	27.4	0.583333333333332
45	26.5	1.01666666666669
46	22.9	-0.833333333333314
47	21	1.06581410364015e-14
48	20.5	1.4166666666667
49	19.6	1.56666666666666
50	18.6	1.06666666666666
51	18.1	0.716666666666658
52	18.1	0.233333333333331
53	20.1	0.516666666666662
54	22.4	-0.633333333333326
55	25.2	-0.866666666666674
56	25.6	-1.21666666666668
57	25.6	0.116666666666656
58	23.8	0.0666666666666629
59	21.5	0.500000000000011
60	19.6	0.516666666666662
61	18.1	0.0666666666666629
62	17.1	-0.433333333333337
63	17.6	0.216666666666658
64	18.6	0.733333333333331
65	19.6	0.0166666666666622
66	23.8	0.766666666666652
67	24.7	-1.36666666666667
68	25.6	-1.21666666666668
69	24.3	-1.18333333333336
70	23.8	0.0666666666666629
71	20.5	-0.499999999999989
72	18.6	-0.483333333333338
