group	fill
1	#FFF7F5
2	#ECE3F7
3	#F6F2FB
4	#FBF9FD
5	#FEFDFF
6	#E6DCF5
7	#F2ECFA
8	#FFF0EB
9	#F1EBF9
10	#E9E0F6
11	#F7F4FC
12	#F2EDFA
13	#BEA6E5
14	#D9CAF0
15	#F4EFFA
16	#FFF1EC
17	#FFEDE7
18	#F7F4FC
19	#F1EBF9
20	#E5DAF4
21	#EFE8F9
22	#ECE3F7
23	#F9F7FD
24	#FFFDFC
25	#F4EFFB
26	#DCCFF1
27	#EAE1F7
28	#E6DBF5
29	#E2D7F3
30	#FFF1ED
31	#FFF7F4
32	#FBF9FD
33	#ECE4F8
34	#E3D8F4
35	#FFFAF9
36	#F2EDFA
37	#EBE2F7
38	#E7DDF5
39	#EFE8F8
40	#EFE8F9
41	#FEFEFF
42	#EFE8F9
43	#ECE4F7
44	#F0EAF9
45	#ECE4F8
46	#EDE6F8
47	#FBF9FD
48	#ECE4F8
49	#F4EFFB
50	#D9C9F0
51	#E4D9F4
52	#E6DBF5
53	#E2D7F3
54	#F7F4FC
55	#E2D6F3
56	#FBF9FD
57	#D6C6EF
58	#E3D8F4
59	#EAE1F6
60	#F6F2FB
61	#F6F2FB
62	#E7DDF5
63	#F5F1FB
64	#F9F7FD
65	#F7F4FC
66	#EFE8F9
67	#F7F3FC
68	#ECE4F7
69	#ECE4F8
70	#EDE5F8
71	#EEE7F8
72	#E1D5F3
73	#E7DCF5
74	#D2C0ED
75	#D5C4EE
76	#DED0F2
77	#E8DFF6
78	#F7F4FC
79	#FFFEFE
80	#FFF2EE
81	#E3D8F4
82	#DED0F2
83	#F6F2FB
84	#F8F5FC
85	#E6DCF5
86	#E8DFF6
87	#D6C6EF
88	#E1D4F3
89	#FFEAE4
90	#F6F3FC
91	#EBE3F7
92	#E6DCF5
93	#E3D8F4
94	#E0D3F2
95	#E9E0F6
96	#E5DAF5
97	#E4D9F4
98	#D2C0ED
99	#E0D3F3
100	#DED1F2
101	#DACBF0
102	#F4EFFA
103	#EAE2F7
104	#FFFDFC
105	#F1EBF9
106	#FFFCFB
107	#DCCEF1
108	#F8F5FC
