group	fill
1	#FF8469
2	#FF7A5F
3	#FF7055
4	#FF755A
5	#FF7055
6	#FF7055
7	#FF7C61
8	#FF8469
9	#FF886E
10	#FFA088
11	#FFA790
12	#FF866B
13	#FFA088
14	#FF8F75
15	#FF886E
16	#FF8D73
17	#FFAC96
18	#FF8469
19	#FF866B
20	#FF7F64
21	#FF7A5F
22	#FF7A5F
23	#FF7A5F
24	#FF7C61
25	#FF9B83
26	#FF7A5F
27	#FF775C
28	#FF755A
29	#FF755A
30	#FF775C
31	#FF7C61
32	#FF8469
33	#FF7258
34	#FF8166
35	#FF8166
36	#FF9B83
37	#FF8F75
38	#FFA28B
39	#FFB39E
40	#FFB39E
41	#FFBFAD
42	#FF977E
43	#FF8F75
44	#FF866B
45	#FF7F64
46	#FF7F64
47	#FF7A5F
48	#FF8469
49	#FF9B83
50	#FF7C61
51	#FF775C
52	#FF7055
53	#FF755A
54	#FF755A
55	#FF7F64
56	#FF8469
57	#FF7F64
58	#FF8166
59	#FF8166
60	#FF9B83
61	#FF8D73
62	#FFA28B
63	#FFB5A1
64	#FFBAA7
65	#FFC1B0
66	#FF977E
67	#FF8F75
68	#FF866B
69	#FF7F64
70	#FF775C
71	#FF7A5F
72	#FF7C61
73	#FFA088
74	#FF7A5F
75	#FF7258
76	#FF6B50
77	#FF7055
78	#FF775C
79	#FF866B
80	#FF7F64
81	#FF7C61
82	#FF7F64
83	#FF7C61
84	#FF9E86
85	#FF8A70
86	#FF9E86
87	#FFAE99
88	#FFBCAA
89	#FFC9B9
90	#FF977E
91	#FF8D73
92	#FF866B
93	#FF7F64
94	#FF7A5F
95	#FF7C61
96	#FF7F64
97	#FFA28B
98	#FF7A5F
99	#FF755A
100	#FF6B50
101	#FF755A
102	#FF8166
103	#FF8469
104	#FF8166
105	#FF7C61
106	#FF8166
107	#FF8469
108	#FF9B83
109	#FF8A70
110	#FF9E86
111	#FFA993
112	#FFB7A4
113	#FFC9B9
114	#FF947B
115	#FF8D73
116	#FF8A70
117	#FF8469
118	#FF8166
119	#FF8166
120	#FF8469
121	#FFA088
122	#FF8166
123	#FF7A5F
124	#FF7A5F
125	#FF866B
126	#FF7C61
127	#FF7F64
128	#FF7C61
129	#FF7F64
130	#FF8166
131	#FF866B
132	#FF9B83
133	#FF8F75
134	#FF947B
135	#FF9980
136	#FFB7A4
137	#FFC9B9
138	#FF977E
139	#FF8F75
140	#FF8F75
141	#FF8A70
142	#FF8F75
143	#FF8D73
144	#FF8F75
145	#FFA088
146	#FFAC96
147	#FF866B
148	#FF8469
149	#FF8166
150	#FF7C61
151	#FF8166
152	#FF7F64
153	#FF7F64
154	#FF8166
155	#FF886E
156	#FF9B83
157	#FF886E
158	#FF886E
159	#FF9278
160	#FFB09B
161	#FFBFAD
162	#FF947B
163	#FF9980
164	#FF9E86
165	#FF977E
166	#FFA28B
167	#FFB7A4
168	#FFC1B0
169	#FFA088
170	#FFB39E
171	#FFB39E
172	#FFA28B
173	#FF886E
174	#FF7C61
175	#FF8166
176	#FF7F64
177	#FF8166
178	#FF8166
179	#FF886E
180	#FF9B83
181	#FF8D73
182	#FF9278
183	#FF9278
184	#FF9980
185	#FFBAA7
186	#FF9B83
187	#FFA088
188	#FFBCAA
189	#FFB39E
190	#FFA58E
191	#FF9980
192	#FFA58E
193	#FFA088
194	#FFA28B
195	#FFAC96
196	#FFA993
197	#FF8166
198	#FF7A5F
199	#FF8166
200	#FF8166
201	#FF7F64
202	#FF8166
203	#FF886E
204	#FF9E86
205	#FF8F75
206	#FF9980
207	#FF9B83
208	#FFA088
209	#FF9B83
210	#FF9980
211	#FFC6B6
212	#FFA28B
213	#FF977E
214	#FF947B
215	#FF947B
216	#FF9980
217	#FF9E86
218	#FFA088
219	#FF8A70
220	#FF8F75
221	#FF9278
222	#FF7A5F
223	#FF8166
224	#FF8166
225	#FF866B
226	#FF8469
227	#FF8A70
228	#FFA28B
229	#FF947B
230	#FF9980
231	#FFA28B
232	#FFAE99
233	#FFA58E
234	#FFB5A1
235	#FFCBBC
236	#FF947B
237	#FF9980
238	#FF9B83
239	#FF977E
240	#FF9980
241	#FFBAA7
242	#FF9980
243	#FF8A70
244	#FF664C
245	#FF8166
