group	x	y
1	25.6	0.966666666666658
2	27.4	1.10000000000001
3	29.2	1.85000000000002
4	28.3	1.24999999999997
5	29.2	1.61666666666667
6	29.2	1.65000000000002
7	27	0.916666666666686
8	25.6	0.583333333333314
9	24.7	0.433333333333348
10	20.1	-1.38333333333334
11	18.6	-0.966666666666679
12	25.2	0.76666666666668
13	20.1	-1.31666666666668
14	23.4	-0.949999999999999
15	24.7	-0.699999999999989
16	23.8	-0.616666666666685
17	17.6	-1.46666666666668
18	25.6	0.949999999999999
19	25.2	-0.116666666666664
20	26.5	0.266666666666691
21	27.4	0.949999999999999
22	27.4	0.216666666666658
23	27.4	0.433333333333326
24	27	0.500000000000018
25	21	0.616666666666685
26	27.4	1.85000000000001
27	27.9	1
28	28.3	1.0333333333333
29	28.3	0.149999999999988
30	27.9	-0.333333333333343
31	27	-0.283333333333321
32	25.6	-0.466666666666669
33	28.8	0.049999999999983
34	26.1	-1.16666666666669
35	26.1	0.699999999999989
36	21	0.0833333333333428
37	23.4	-0.733333333333331
38	19.6	-2.18333333333335
39	16.2	-2.31666666666665
40	16.2	-1.34999999999998
41	13.7	-1.98333333333333
42	21.9	-0.0333333333333421
43	23.4	0.133333333333336
44	25.2	0.400000000000016
45	26.5	0.583333333333354
46	26.5	0.416666666666686
47	27.4	1.41666666666666
48	25.6	1.03333333333332
49	21	0.616666666666685
50	27	1.51666666666669
51	27.9	0.933333333333326
52	29.2	1.56666666666667
53	28.3	0.149999999999988
54	28.3	0.666666666666639
55	26.5	-0.466666666666651
56	25.6	-0.466666666666669
57	26.5	-0.166666666666647
58	26.1	-1.16666666666669
59	26.1	0.316666666666652
60	21	0.316666666666681
61	23.8	-1.08333333333335
62	19.6	-2.18333333333335
63	15.7	-2.24999999999998
64	14.7	-1.88333333333333
65	13.2	-1.9
66	21.9	-0.0333333333333421
67	23.4	-0.0166666666666693
68	25.2	0.466666666666686
69	26.5	0.583333333333354
70	27.9	1.23333333333333
71	27.4	1.55
72	27	2.05000000000002
73	20.1	0.283333333333321
74	27.4	2.01666666666667
75	28.8	1.39999999999998
76	30.1	2.16666666666666
77	29.2	0.300000000000001
78	27.9	0.349999999999994
79	25.2	-0.649999999999988
80	26.5	-0.0833333333333144
81	27	-0.049999999999983
82	26.5	-0.166666666666639
83	27	0.250000000000011
84	20.5	0.150000000000016
85	24.3	-0.883333333333344
86	20.5	-1.49999999999998
87	17.1	-1.65000000000001
88	14.2	-2.04999999999999
89	11.6	-2.90000000000001
90	21.9	0.116666666666656
91	23.8	0.466666666666651
92	25.2	0.400000000000016
93	26.5	0.650000000000016
94	27.4	1.25
95	27	2.06666666666669
96	26.5	2.11666666666669
97	19.6	0.266666666666662
98	27.4	1.71666666666667
99	28.3	0.583333333333314
100	30.1	1.26666666666666
101	28.3	1.19999999999998
102	26.1	-0.300000000000011
103	25.6	-0.233333333333349
104	26.1	-0.283333333333342
105	27	0.0166666666666799
106	26.1	-0.433333333333337
107	25.6	-0.250000000000018
108	21	0.866666666666685
109	24.3	-0.883333333333344
110	20.5	-1.13333333333332
