group	x	y
1	23.4	-0.516666666666662
2	24.3	-1.03333333333335
3	27	-0.199999999999989
4	26.5	-1.51666666666664
5	26.5	-1.21666666666665
6	26.1	-1.68333333333334
7	26.1	-0.583333333333343
8	24.7	-1.08333333333333
9	23.4	-1.18333333333333
10	19.6	-1.78333333333334
11	19.1	-0.633333333333344
12	23.4	-0.800000000000001
13	21.5	-1.8333333333333
14	25.6	-2.28333333333334
15	30.1	-0.616666666666674
16	30.5	-0.216666666666658
17	26.1	0.533333333333321
18	23.4	-1.09999999999999
19	24.7	-0.616666666666657
20	24.7	-1.23333333333333
21	25.6	-0.766666666666669
22	26.1	-0.416666666666668
23	25.2	-1.09999999999999
24	25.2	-0.149999999999988
25	18.6	-1.20000000000001
26	24.3	-0.966666666666679
27	24.7	-1.36666666666666
28	25.2	-1.16666666666666
29	27.4	-0.366666666666674
30	27.4	-1.35000000000001
31	25.2	-1.03333333333332
32	24.3	-0.183333333333348
33	27	-1.74999999999997
34	27	-1.09999999999998
35	26.1	-0.483333333333349
36	19.6	-1.23333333333335
37	25.2	-0.883333333333326
38	23.8	-1.30000000000002
39	23.4	-0.933333333333326
40	21.5	-2.44999999999998
41	18.6	-2.38333333333334
42	19.6	-1.65000000000002
43	21	-1.34999999999998
44	22.4	-0.866666666666664
45	23.8	-0.833333333333354
46	24.3	-0.783333333333342
47	23.4	-1.33333333333333
48	22.4	-1.40000000000001
49	18.6	-1.20000000000001
50	23.8	-0.733333333333338
51	25.2	-0.73333333333332
52	26.1	-0.650000000000016
53	27.4	-0.366666666666674
54	27	-1.59999999999998
55	25.2	0.133333333333336
56	24.3	-0.183333333333348
57	25.6	-1.16666666666667
58	27	-1.09999999999998
59	26.1	-0.883333333333344
60	18.6	-1.36666666666667
61	26.1	-0.500000000000011
62	23.8	-1.30000000000002
63	22.4	-1.06666666666667
64	20.5	-1.66666666666664
65	19.1	-1.33333333333334
66	19.6	-1.65000000000002
67	21	-0.783333333333321
68	22.4	-0.699999999999999
69	23.8	-0.833333333333354
70	24.3	-0.950000000000006
71	22.9	-1.66666666666667
72	22.4	-1.53333333333333
73	18.6	-0.733333333333338
74	22.9	-1.18333333333334
75	25.2	-0.499999999999989
76	27	0.0333333333333599
77	27	-1.39999999999999
78	23.4	-2.38333333333333
79	23.4	-0.616666666666664
80	25.6	-0.783333333333342
81	26.5	-1.29999999999998
82	26.5	-0.533333333333314
83	26.5	-1.13333333333331
84	18.1	-1.45000000000001
85	26.1	-0.816666666666681
86	24.3	-1.56666666666669
87	22.4	-1.46666666666667
88	19.1	-1.90000000000002
89	17.6	-1.15000000000002
90	19.1	-1.50000000000001
91	20.5	-0.816666666666652
92	21.9	-0.733333333333338
93	23.4	-0.733333333333331
94	23.4	-0.850000000000005
95	21.5	-2.13333333333332
96	20.5	-2.34999999999998
97	18.1	-0.733333333333338
98	21.9	-1.93333333333333
99	24.7	-0.833333333333332
100	25.6	-0.933333333333348
101	24.3	-1.01666666666669
102	24.7	-1.06666666666666
103	24.3	-1.41666666666669
104	25.6	-1.30000000000001
105	26.5	-1.66666666666665
106	27	-0.73333333333332
107	26.1	-1.20000000000001
108	17.6	-1.40000000000001
109	26.1	-0.816666666666681
110	23.8	-1.36666666666669
111	22.9	-1.03333333333334
112	20.1	-1.61666666666667
113	17.6	-0.600000000000012
114	18.6	-1.36666666666667
115	19.6	-1.10000000000001
116	21	-0.716666666666651
117	21.9	-1.33333333333333
118	20.5	-2.28333333333331
119	19.1	-2.65000000000002
120	20.1	-2.58333333333334
121	16.7	-1.49999999999999
122	22.4	-1.63333333333334
123	23.4	-2.16666666666667
