group	fill
1	#FF9980
2	#FF8469
3	#FF7A5F
4	#FF7C61
5	#FF7C61
6	#FF775C
7	#FF755A
8	#FF6D53
9	#FF7258
10	#FF7C61
11	#FF775C
12	#FF977E
13	#FF664C
14	#FF533C
15	#FF5039
16	#FF5B42
17	#FF8166
18	#FF9278
19	#FF8F75
20	#FF8A70
21	#FF886E
22	#FF8469
23	#FF8166
24	#FF8469
25	#FFAC96
26	#FF8166
27	#FF7F64
28	#FF886E
29	#FF755A
30	#FF775C
31	#FF8F75
32	#FF9980
33	#FF7C61
34	#FF7A5F
35	#FF6B50
36	#FFA790
37	#FF7055
38	#FF775C
39	#FF8469
40	#FF866B
41	#FF8D73
42	#FFA58E
43	#FF9E86
44	#FF9980
45	#FF9278
46	#FF8D73
47	#FF8A70
48	#FF8D73
49	#FFAC96
50	#FF8469
51	#FF7A5F
52	#FF775C
53	#FF755A
54	#FF755A
55	#FF9E86
56	#FF9980
57	#FF8166
58	#FF7A5F
59	#FF7055
60	#FFA790
61	#FF7258
62	#FF775C
63	#FF886E
64	#FF8D73
65	#FF977E
66	#FFA58E
67	#FFA088
68	#FF9B83
69	#FF9278
70	#FF8D73
71	#FF8D73
72	#FF886E
73	#FFAC96
74	#FF866B
75	#FF7C61
76	#FF7F64
77	#FF755A
78	#FF8166
79	#FFA088
80	#FF8469
81	#FF755A
82	#FF775C
83	#FF6D53
84	#FFA993
85	#FF6D53
86	#FF755A
87	#FF8469
88	#FF886E
89	#FF9980
90	#FFA790
91	#FFA088
92	#FF9E86
93	#FF977E
94	#FF8F75
95	#FF8F75
96	#FF8F75
97	#FFAC96
98	#FF886E
99	#FF7F64
100	#FF7A5F
101	#FF8166
102	#FF8469
103	#FF8A70
104	#FF7C61
105	#FF7055
106	#FF6D53
107	#FF7055
108	#FFA790
109	#FF6D53
110	#FF775C
111	#FF866B
112	#FF8A70
113	#FFA28B
114	#FFA58E
115	#FFA58E
116	#FF9E86
117	#FF9980
118	#FF9278
119	#FF9278
120	#FF9278
121	#FFAC96
122	#FF8A70
123	#FF7A5F
124	#FF7A5F
125	#FF977E
126	#FF7C61
127	#FF7A5F
128	#FF7258
129	#FF7055
130	#FF6D53
131	#FF7258
132	#FFAC96
133	#FF7258
134	#FF7A5F
135	#FF7C61
136	#FF8A70
137	#FFA28B
138	#FFA790
139	#FFA790
