group	fill
1	#FF947B
2	#FF9E86
3	#FF9980
4	#FF8F75
5	#FF886E
6	#FF866B
7	#FF866B
8	#FF8166
9	#FF866B
10	#FF9278
11	#FF977E
12	#FF977E
13	#FF9B83
14	#FF9980
15	#FF9980
16	#FFA993
17	#FFC1B0
18	#FF947B
19	#FF9278
20	#FF8F75
21	#FF9278
22	#FF9278
23	#FF9980
24	#FFA088
25	#FFAE99
26	#FF977E
27	#FF947B
28	#FF947B
29	#FF866B
30	#FF7A5F
31	#FF866B
32	#FFA993
33	#FF9E86
34	#FF977E
35	#FF8A70
36	#FFB09B
37	#FF8A70
38	#FF947B
39	#FFB5A1
40	#FFBCAA
41	#FFC3B2
42	#FFAE99
43	#FFA993
44	#FFA58E
45	#FFA28B
46	#FFA088
47	#FFA28B
48	#FFA28B
49	#FFAE99
50	#FF9980
51	#FF977E
52	#FF947B
53	#FF866B
54	#FF8166
55	#FF9278
56	#FFA993
57	#FF9E86
58	#FF977E
59	#FF8A70
60	#FFB09B
61	#FF8A70
62	#FF947B
63	#FFB7A4
64	#FFC1B0
65	#FFC3B2
66	#FFAE99
67	#FFA993
68	#FFA58E
69	#FFA28B
70	#FFA28B
71	#FFA58E
72	#FFA28B
73	#FFB39E
74	#FF9E86
75	#FF977E
76	#FF947B
77	#FF886E
78	#FF9278
79	#FF9B83
80	#FF8F75
81	#FF7F64
82	#FF947B
83	#FF866B
84	#FFB39E
85	#FF8A70
86	#FF8F75
87	#FFB5A1
88	#FFC3B2
89	#FFC9B9
90	#FFAE99
91	#FFAC96
92	#FFA993
93	#FFA58E
94	#FFA58E
95	#FFA993
96	#FFA993
97	#FFB5A1
98	#FFA088
99	#FF9980
100	#FF9278
101	#FF9278
102	#FF8A70
103	#FF8F75
104	#FF866B
105	#FF7C61
106	#FF886E
107	#FF8A70
108	#FFB5A1
109	#FF8A70
110	#FF977E
111	#FFB5A1
112	#FFC1B0
113	#FFCBBC
114	#FFB09B
115	#FFAE99
116	#FFA993
117	#FFA993
118	#FFA993
119	#FFAE99
120	#FFAC96
121	#FFB5A1
122	#FF9B83
123	#FF9980
124	#FF977E
125	#FF9B83
126	#FF8469
127	#FF8166
128	#FF8166
129	#FF8166
130	#FF866B
131	#FF8F75
132	#FFB5A1
133	#FF9980
134	#FFA28B
135	#FF947B
136	#FFC1B0
137	#FFCBBC
138	#FFB09B
139	#FFB09B
140	#FFAE99
141	#FFA993
142	#FFAC96
143	#FFA088
144	#FFA28B
145	#FFB7A4
146	#FFAE99
147	#FF9B83
148	#FF9980
149	#FF947B
150	#FF7F64
151	#FF7C61
152	#FF7F64
153	#FF8166
154	#FF8D73
155	#FF8A70
156	#FFB39E
157	#FF9278
158	#FF8D73
159	#FF8F75
160	#FFB09B
161	#FFC3B2
162	#FFB39E
163	#FFB09B
164	#FFA58E
165	#FFA993
166	#FF9278
167	#FFA088
168	#FFA58E
169	#FFB7A4
170	#FF9980
171	#FFB7A4
172	#FFAE99
173	#FF947B
174	#FF8166
175	#FF7C61
176	#FF7C61
177	#FF7F64
178	#FF8D73
179	#FF8469
180	#FFB09B
181	#FF8A70
182	#FF9278
183	#FF8F75
184	#FF9278
185	#FFAE99
186	#FFB09B
187	#FF947B
188	#FFA993
189	#FFA58E
190	#FF9E86
191	#FF8D73
192	#FF8A70
193	#FFB5A1
194	#FF886E
195	#FF947B
196	#FFA58E
197	#FF9980
198	#FF8F75
199	#FF7A5F
200	#FF7C61
201	#FF886E
202	#FF8469
203	#FF8469
204	#FFAC96
205	#FF886E
206	#FF9278
207	#FF947B
208	#FF977E
209	#FF9278
210	#FFA28B
211	#FFB5A1
212	#FFA58E
213	#FF9980
214	#FF8A70
215	#FF8D73
216	#FF8166
217	#FFA088
218	#FF8A70
219	#FF7F64
220	#FF8D73
221	#FF9B83
222	#FF8D73
223	#FF7A5F
224	#FF7C61
225	#FF8F75
226	#FF8469
227	#FF8166
228	#FF9278
229	#FF8A70
230	#FF8F75
231	#FF947B
232	#FF9980
233	#FF977E
234	#FF7F64
235	#FFA28B
236	#FF9278
237	#FF8F75
238	#FF8F75
239	#FF8A70
240	#FF8166
241	#FF886E
242	#FF886E
243	#FF8469
244	#FF7C61
245	#FF8D73
246	#FF886E
247	#FF7A5F
248	#FF7C61
249	#FF8469
250	#FF8469
251	#FF8166
252	#FF8469
253	#FF886E
254	#FF8F75
255	#FF947B
256	#FF9980
257	#FF977E
258	#FFB09B
259	#FF8F75
260	#FF866B
261	#FF9278
262	#FF8D73
263	#FF866B
264	#FF7F64
265	#FF9980
266	#FFA088
267	#FF9980
268	#FF8F75
269	#FF886E
270	#FF866B
271	#FF7F64
272	#FF8166
273	#FF866B
274	#FF886E
275	#FF866B
276	#FF977E
277	#FF886E
278	#FF947B
279	#FF9980
280	#FFA993
281	#FFD2C5
282	#FF9980
283	#FF9278
284	#FF9278
285	#FF947B
286	#FF947B
287	#FF9980
288	#FFA28B
289	#FFA993
290	#FF8A70
291	#FF866B
292	#FF8D73
293	#FF886E
294	#FF7F64
295	#FF7A5F
296	#FF7C61
297	#FF8469
298	#FF8166
299	#FF866B
300	#FF8469
301	#FF886E
302	#FF9278
303	#FF977E
304	#FF9980
305	#FF9980
306	#FF8D73
307	#FF8166
308	#FF8A70
309	#FF8D73
310	#FF886E
311	#FF8469
312	#FF8469
313	#FF7A5F
314	#FF8A70
315	#FF977E
316	#FF947B
317	#FF866B
318	#FF8469
319	#FF7F64
320	#FF7A5F
321	#FF7C61
322	#FF8166
323	#FF866B
324	#FF9278
325	#FF8A70
326	#FF8F75
327	#FF947B
328	#FF9980
329	#FF9980
330	#FF7F64
331	#FF886E
332	#FF8A70
333	#FF866B
334	#FF866B
335	#FF866B
336	#FF866B
337	#FF6B50
338	#FF886E
339	#FF8469
340	#FF947B
341	#FF8A70
342	#FF7F64
343	#FF7C61
344	#FF7F64
345	#FF7F64
346	#FF8166
347	#FF8469
348	#FF7055
349	#FF886E
350	#FF8F75
351	#FF977E
352	#FF9980
353	#FF9E86
354	#FF7F64
355	#FF886E
356	#FF947B
357	#FF866B
358	#FF866B
359	#FF866B
360	#FF8469
361	#FF6147
362	#FF8D73
363	#FF8A70
364	#FF886E
365	#FF8469
366	#FF7F64
367	#FF7C61
368	#FF7C61
