group	x	y
1	24.7	-0.0999999999999766
2	23.8	-1.36666666666667
3	24.3	-1.18333333333335
4	25.2	-0.966666666666658
5	25.2	-1.08333333333333
6	25.2	-0.966666666666658
7	24.3	-0.933333333333355
8	23.4	-1.16666666666667
9	22.4	-1.4
10	19.1	-2.13333333333334
11	18.1	-2.10000000000001
12	24.7	0.366666666666685
13	18.6	-0.483333333333338
14	18.1	0.233333333333331
15	17.6	1.28333333333332
16	14.2	1.11666666666667
17	5.79999999999996	-1.08333333333335
18	24.3	-0.200000000000017
19	24.7	-0.333333333333325
20	24.7	-0.549999999999994
21	24.7	-0.616666666666657
22	24.3	-1.11666666666667
23	23.8	-1.36666666666667
24	23.8	-0.833333333333343
25	21.5	0.666666666666686
26	24.3	-1.85000000000001
27	25.2	-1.76666666666667
28	24.3	-2.00000000000003
29	23.4	-2.45000000000001
30	24.7	-2.28333333333333
31	24.3	-1.56666666666669
32	20.5	-1.03333333333332
33	22.4	-1.26666666666666
34	22.9	-0.399999999999995
35	21.9	-0.683333333333337
36	21.5	0.333333333333353
37	21	-0.716666666666658
38	18.6	0.666666666666668
39	14.7	1.71666666666668
40	11.1	1.03333333333332
41	8	0.850000000000023
42	21.5	-0.533333333333321
43	22.4	-0.550000000000001
44	24.3	-1.77635683940025e-14
45	25.2	-0.116666666666664
46	24.3	-1.01666666666669
47	25.2	-0.866666666666657
48	24.3	-1.01666666666669
49	21.5	0.666666666666686
50	24.7	-1.44999999999999
51	25.6	-1.66666666666669
52	26.1	-1.38333333333334
53	23.4	-2.45000000000001
54	24.7	-1.81666666666665
55	23.4	-1.65
56	20.5	-1.03333333333332
57	21.9	-0.75
58	22.9	-0.399999999999995
59	22.9	-0.783333333333331
60	21	1.77635683940025e-14
61	22.4	-1
62	18.6	0.666666666666668
63	13.7	1.46666666666668
64	11.1	1.64999999999999
65	8	1.83333333333334
66	21.5	-0.533333333333321
67	22.4	-0.566666666666663
68	24.7	-0.0166666666666515
69	25.2	-0.116666666666664
70	25.2	-0.799999999999983
71	25.2	-0.799999999999983
72	24.3	-1.48333333333335
73	21	0.650000000000016
74	24.7	-1.38333333333333
75	26.1	-1.40000000000001
76	27	-1.38333333333331
77	25.2	-1.91666666666666
78	23.8	-1.75000000000002
79	20.5	-1.98333333333332
80	22.4	-1.93333333333333
81	23.8	-1.88333333333335
82	22.4	-1.09999999999998
83	23.4	-1.31666666666666
84	21	-0.0166666666666515
85	22.4	-0.816666666666663
86	19.6	-0.466666666666679
87	13.2	0.966666666666677
88	10.1	1.24999999999999
89	7.39999999999998	2.16666666666667
90	21.5	-0.533333333333321
91	22.9	-0.583333333333332
92	25.2	0.0166666666666799
93	25.6	-0.100000000000012
94	25.6	-0.633333333333344
95	24.7	-1.13333333333333
96	23.8	-1.45000000000002
97	20.5	0.616666666666685
98	24.3	-1.70000000000002
99	25.6	-1.96666666666668
100	27	-1.83333333333333
101	25.6	-1.60000000000001
102	23.8	-1.31666666666668
103	22.9	-0.983333333333331
104	23.8	-1.06666666666669
105	24.3	-1.61666666666669
106	22.9	-1.60000000000001
107	21.9	-1.38333333333333
108	21	0.216666666666679
109	22.4	-0.816666666666663
110	18.1	0.149999999999995
111	12.7	0.466666666666677
112	10.1	0.799999999999992
113	6.39999999999998	1.41666666666667
114	21	-1.03333333333332
115	22.9	-0.916666666666668
116	24.7	-0.48333333333332
117	25.2	-0.366666666666657
118	24.3	-1.03333333333334
119	23.4	-1.33333333333333
120	23.8	-1.15000000000002
121	20.5	0.550000000000011
122	23.8	-1.00000000000002
123	23.8	-2.41666666666668
124	26.1	-1.70000000000001
125	23.4	-0.949999999999989
126	25.2	-1.01666666666666
127	24.7	-1.36666666666666
