group	fill
1	#FF9B83
2	#FF977E
3	#FF8A70
4	#FF866B
5	#FF866B
6	#FF8469
7	#FF8469
8	#FF886E
9	#FF866B
10	#FF8D73
11	#FF886E
12	#FF9B83
13	#FF8166
14	#FF6147
15	#FF4733
16	#FF5039
17	#FF7258
18	#FF9980
19	#FF977E
20	#FF947B
21	#FF947B
22	#FF947B
23	#FF977E
24	#FF9980
25	#FFAE99
26	#FF9E86
27	#FF947B
28	#FF8D73
29	#FF8A70
30	#FF886E
31	#FF9980
32	#FF9278
33	#FF866B
34	#FF8469
35	#FF7258
36	#FFAC96
37	#FF7C61
38	#FF7C61
39	#FF775C
40	#FF7C61
41	#FF866B
42	#FFAE99
43	#FFAC96
44	#FFAC96
45	#FFAC96
46	#FFA58E
47	#FFA790
48	#FFA993
49	#FFAE99
50	#FFA088
51	#FF9278
52	#FF8A70
53	#FF8A70
54	#FF886E
55	#FF9B83
56	#FF9278
57	#FF8469
58	#FF8469
59	#FF7258
60	#FFAE99
61	#FF8166
62	#FF7C61
63	#FF8469
64	#FF8166
65	#FF8D73
66	#FFAE99
67	#FFAE99
68	#FFAE99
69	#FFAC96
70	#FFA993
71	#FFAE99
72	#FFA993
73	#FFAE99
74	#FFA088
75	#FF947B
76	#FF8F75
77	#FF8D73
78	#FF947B
79	#FF9E86
80	#FF8469
81	#FF7258
82	#FF8166
83	#FF7055
84	#FFB09B
85	#FF7F64
86	#FF8469
87	#FF8D73
88	#FF8D73
89	#FF9B83
90	#FFB09B
91	#FFB09B
92	#FFB09B
93	#FFAE99
94	#FFAE99
95	#FFB39E
96	#FFAE99
97	#FFB39E
98	#FF9E86
99	#FF947B
100	#FF8A70
101	#FF947B
102	#FF886E
103	#FF8F75
104	#FF7F64
105	#FF7A5F
106	#FF7A5F
107	#FF7A5F
108	#FFB5A1
109	#FF7F64
110	#FF866B
111	#FF9278
112	#FF947B
113	#FFA28B
114	#FFB5A1
115	#FFB39E
116	#FFB09B
117	#FFB39E
118	#FFB39E
119	#FFB5A1
120	#FFB39E
121	#FFB5A1
122	#FF9E86
123	#FF947B
124	#FF9278
125	#FF9980
126	#FF8469
127	#FF7C61
128	#FF7A5F
129	#FF7A5F
130	#FF8166
131	#FF7C61
132	#FFB7A4
133	#FF7C61
134	#FF8D73
135	#FF8A70
136	#FF947B
137	#FFA28B
138	#FFB7A4
139	#FFB5A1
140	#FFB39E
141	#FFB5A1
142	#FFB39E
143	#FFA088
144	#FFA790
145	#FFB7A4
146	#FFA993
147	#FF9B83
148	#FF947B
149	#FF947B
150	#FF8166
151	#FF775C
152	#FF7A5F
153	#FF7C61
154	#FF8469
