group	fill
1	#FF977E
2	#FF947B
3	#FF8D73
4	#FF8A70
5	#FF7F64
6	#FF886E
7	#FF7A5F
8	#FF755A
9	#FF7C61
10	#FF7F64
11	#FF7C61
12	#FF977E
13	#FF694E
14	#FF4D37
15	#FF4D37
16	#FF5B42
17	#FF8469
18	#FF947B
19	#FF9278
20	#FF8D73
21	#FF8F75
22	#FF9278
23	#FF9278
24	#FF9980
25	#FFB09B
26	#FFA28B
27	#FF9980
28	#FF947B
29	#FF886E
30	#FF7F64
31	#FF8F75
32	#FFA58E
33	#FF7F64
34	#FF775C
35	#FF694E
36	#FFAE99
37	#FF694E
38	#FF7055
39	#FF8469
40	#FF8D73
41	#FFA088
42	#FFB09B
43	#FFAE99
44	#FFAC96
45	#FFAC96
46	#FFA993
47	#FFAC96
48	#FFAC96
49	#FFB09B
50	#FFA28B
51	#FF9B83
52	#FF9278
53	#FF886E
54	#FF8166
55	#FFA088
56	#FFA58E
57	#FF8A70
58	#FF775C
59	#FF6B50
60	#FFB39E
61	#FF6D53
62	#FF7055
63	#FF866B
64	#FF8F75
65	#FFA088
66	#FFB09B
67	#FFAE99
68	#FFAE99
69	#FFAC96
70	#FFAE99
71	#FFB39E
72	#FFAE99
73	#FFB39E
74	#FFA790
75	#FF9980
76	#FF9278
77	#FF886E
78	#FF8F75
79	#FFAC96
80	#FF8469
81	#FF6B50
82	#FF7A5F
83	#FF6B50
84	#FFB5A1
85	#FF6B50
86	#FF694E
87	#FF866B
88	#FF9980
89	#FFA58E
90	#FFB09B
91	#FFB09B
92	#FFB5A1
93	#FFB09B
94	#FFB09B
95	#FFB39E
96	#FFB09B
97	#FFB5A1
98	#FFA58E
99	#FF9980
100	#FF947B
101	#FF977E
102	#FF8469
103	#FF886E
104	#FF7F64
105	#FF6D53
106	#FF7055
107	#FF6D53
108	#FFB7A4
109	#FF6B50
110	#FF7258
111	#FF8D73
112	#FFA088
113	#FFAC96
114	#FFB5A1
115	#FFB7A4
116	#FFBAA7
117	#FFB5A1
118	#FFB5A1
119	#FFB5A1
120	#FFB39E
121	#FFB7A4
122	#FFA28B
123	#FF977E
124	#FF8F75
125	#FFA088
126	#FF7A5F
127	#FF7258
128	#FF7055
129	#FF6B50
130	#FF6B50
131	#FF7258
132	#FFBAA7
133	#FF775C
134	#FF7F64
135	#FF8166
136	#FFA088
137	#FFAC96
138	#FFBAA7
139	#FFBCAA
140	#FFBCAA
141	#FFB7A4
142	#FFB5A1
143	#FFA58E
144	#FFA993
145	#FFBAA7
146	#FFAC96
147	#FF977E
148	#FF9278
149	#FF8F75
150	#FF775C
151	#FF6D53
152	#FF7055
153	#FF7055
154	#FF7258
155	#FF7055
156	#FFBCAA
157	#FF755A
158	#FF7055
159	#FF7055
160	#FF9980
161	#FFA993
162	#FFBCAA
163	#FFBFAD
164	#FFB39E
165	#FFB7A4
166	#FF9B83
167	#FFA993
168	#FFAE99
169	#FFBCAA
170	#FFA58E
171	#FFAC96
172	#FFA993
173	#FF9278
174	#FF7C61
175	#FF6D53
176	#FF6D53
177	#FF6D53
178	#FF755A
179	#FF7258
180	#FFC1B0
181	#FF7258
182	#FF7055
183	#FF7055
184	#FF866B
185	#FF9980
186	#FFBFAD
187	#FFAC96
188	#FFAC96
189	#FFA993
190	#FF9B83
191	#FF8F75
192	#FF977E
193	#FFC1B0
194	#FF9980
195	#FF9B83
196	#FFA28B
197	#FF9278
198	#FF7F64
199	#FF6D53
200	#FF6B50
201	#FF755A
202	#FF755A
203	#FF7258
204	#FFBFAD
205	#FF7258
206	#FF755A
207	#FF775C
208	#FF7A5F
209	#FF866B
210	#FFB5A1
211	#FFBAA7
212	#FF977E
213	#FF8F75
214	#FF8A70
215	#FF8A70
216	#FF947B
217	#FFB7A4
218	#FF9278
219	#FF8D73
220	#FF9980
221	#FF977E
222	#FF7A5F
223	#FF7055
224	#FF6D53
225	#FF8166
226	#FF755A
227	#FF7258
228	#FFAE99
229	#FF7258
230	#FF775C
231	#FF775C
232	#FF886E
233	#FF8A70
234	#FFB5A1
235	#FFB5A1
236	#FF8A70
237	#FF8A70
238	#FF8F75
239	#FF9278
240	#FF9278
241	#FFB5A1
242	#FF9278
243	#FF9278
244	#FF8469
245	#FF947B
246	#FF7A5F
247	#FF7055
248	#FF7055
249	#FF7C61
250	#FF775C
251	#FF775C
252	#FFC1B0
253	#FF775C
254	#FF775C
255	#FF7F64
256	#FF866B
257	#FF8A70
258	#FFBFAD
259	#FF8D73
260	#FF7F64
261	#FF886E
262	#FF8A70
263	#FF8D73
264	#FF9278
265	#FF9B83
266	#FF977E
267	#FF8D73
268	#FF886E
269	#FF866B
270	#FF7F64
271	#FF7C61
272	#FF755A
273	#FF7C61
274	#FF775C
275	#FF6D53
276	#FF977E
277	#FF6349
278	#FF7A5F
279	#FF4D37
280	#FF5B42
281	#FF947B
282	#FF977E
283	#FF9278
284	#FF8F75
285	#FF9278
286	#FF9278
287	#FF977E
288	#FF9B83
289	#FFBAA7
290	#FF977E
291	#FF9B83
292	#FF9278
293	#FF866B
294	#FF7055
295	#FF755A
296	#FF755A
297	#FF7C61
298	#FF7A5F
299	#FF7A5F
300	#FFC1B0
301	#FF755A
302	#FF7C61
303	#FF7F64
304	#FF866B
305	#FF886E
306	#FF9B83
307	#FF7055
308	#FF7C61
309	#FF8469
310	#FF8A70
311	#FF8A70
312	#FF9278
313	#FF7C61
314	#FF8F75
315	#FFA088
316	#FF9980
317	#FF866B
318	#FF7A5F
319	#FF775C
320	#FF7C61
321	#FF775C
322	#FF7C61
323	#FF7C61
324	#FFA088
325	#FF7A5F
326	#FF7C61
327	#FF8469
328	#FF866B
329	#FF8D73
330	#FF8469
331	#FF7C61
332	#FF8469
333	#FF8166
334	#FF866B
335	#FF886E
336	#FF8D73
337	#FF694E
338	#FF8166
339	#FF8469
