group	x	y
1	27.9	2.95
2	26.5	0.350000000000023
3	27.9	1.08333333333333
4	23.4	-2.08333333333333
5	23.8	-0.733333333333338
6	21.5	-1.66666666666666
7	19.6	-2.40000000000001
8	20.1	-0.833333333333343
9	19.6	-1.38333333333334
10	21.9	-0.0333333333333314
11	21.9	-0.716666666666679
12	21.9	-1.03333333333334
13	22.9	-2.05
14	26.1	-0.0500000000000114
15	26.5	-0.316666666666645
16	24.3	-1.18333333333336
17	21.9	-2.63333333333332
18	21.9	-1.26666666666668
19	21.9	-0.0999999999999943
20	20.1	-0.833333333333343
21	20.5	-0.483333333333309
22	22.4	0.466666666666669
23	20.5	-2.11666666666666
24	21.5	-1.43333333333332
25	22.9	-2.05
26	25.6	-0.550000000000011
27	25.6	-1.21666666666668
28	27	1.51666666666669
29	25.6	1.06666666666667
30	27	3.83333333333334
31	26.1	4.09999999999999
32	25.2	4.26666666666668
33	25.6	4.61666666666666
34	24.3	2.36666666666665
35	27	4.38333333333334
36	28.3	5.36666666666664
37	29.2	4.25000000000001
38	29.7	3.55000000000001
39	30.1	3.28333333333332
40	29.2	3.71666666666668
41	28.3	3.76666666666666
42	25.6	2.43333333333331
43	23.8	1.79999999999998
44	21	0.0666666666666913
45	21	0.0166666666666906
46	21.9	-0.0333333333333314
47	22.4	-0.216666666666679
48	22.9	-0.0333333333333421
49	23.4	-1.55
50	24.3	-1.85000000000002
51	25.6	-1.21666666666668
52	23.4	-2.08333333333333
53	23.8	-0.733333333333338
54	21.5	-1.66666666666666
55	20.1	-1.90000000000001
56	19.6	-1.33333333333334
57	19.1	-1.88333333333334
58	20.1	-1.83333333333334
59	21.5	-1.11666666666666
60	21.5	-1.43333333333332
61	23.4	-1.55
62	24.7	-1.44999999999999
63	25.2	-1.61666666666666
64	25.6	0.116666666666656
65	23.8	-0.733333333333338
66	21.5	-1.66666666666666
67	20.5	-1.49999999999997
68	19.6	-1.33333333333334
69	20.1	-0.883333333333344
70	21	-0.933333333333309
71	22.4	-0.216666666666679
72	21.5	-1.43333333333332
