group	fill
1	#FFE1D7
2	#FFB5A1
3	#FFC6B6
4	#FFD6CA
5	#FFE5DD
6	#FFECE5
7	#FFF6F4
8	#FFF0EC
9	#FFEAE3
10	#FFD8CC
11	#FFC0AE
12	#FFE1D8
13	#FFDED4
14	#F9F6FD
15	#CEBBEB
16	#AD91DE
17	#9676D5
18	#FFD0C2
19	#FFD1C3
20	#FFD6CA
21	#FFCEC0
22	#FFAF9A
23	#FFB5A1
24	#FFBEAC
25	#FFFBFA
26	#FFA18A
27	#FFAC96
28	#FFBBA8
29	#FFB09B
30	#FFBFAD
31	#FFE5DC
32	#FFB4A0
33	#FFDBD0
34	#FFE8E0
35	#FFF8F5
36	#FFF7F5
37	#FFEFEA
38	#ECE4F7
39	#D3C3ED
40	#CFBDEC
41	#D4C4EE
42	#FFEBE4
43	#FFF5F1
44	#FFEAE3
45	#FFE3DB
46	#FFCEC0
47	#FFA993
48	#FFA38C
49	#FFFBFA
50	#FFAB95
51	#FFB39E
52	#FFC2B0
53	#FFB09B
54	#FFAA94
55	#FFD1C4
56	#FFB4A0
57	#FFD8CD
58	#FFE8E0
59	#FFE7E0
60	#FFF3F0
61	#FFE1D7
62	#ECE4F7
63	#CEBBEB
64	#B89EE2
65	#D2C0ED
66	#FFEBE4
67	#FFECE5
68	#FFEAE4
69	#FFE3DB
70	#FFBDAB
71	#FF9E86
72	#FFAE99
73	#FFFCFA
74	#FFAA93
75	#FFCBBC
76	#FFC4B3
77	#FFB9A6
78	#FFBEAC
79	#FFBFAD
80	#FFC0AF
81	#FFD7CB
82	#FFF8F6
83	#FFEAE4
84	#FFF4F0
85	#FFFBF9
86	#FFFEFE
87	#CEBBEB
88	#C6B1E8
89	#CBB8EA
90	#FFDFD5
91	#FFE3DA
92	#FFEAE3
93	#FFE1D7
94	#FFAD98
95	#FFB09A
96	#FFA18A
97	#FFFAF8
98	#FFA791
99	#FFCDBE
100	#FFD8CC
101	#FFDACE
102	#FFD3C6
103	#FFC2B0
104	#FFD9CD
105	#FFDCD2
106	#FFEFE9
107	#FFFCFB
108	#FFFAF8
109	#FFFBF9
