group	fill
1	#FF9278
2	#FF9B83
3	#FF9980
4	#FF9278
5	#FF866B
6	#FF8A70
7	#FF8A70
8	#FF8A70
9	#FF8F75
10	#FF9E86
11	#FFA088
12	#FF9278
13	#FFA790
14	#FFB09B
15	#FFBCAA
16	#FFCDBF
17	#FFE9E2
18	#FF8F75
19	#FF8F75
20	#FF9278
21	#FF8F75
22	#FF8F75
23	#FF947B
24	#FF9E86
25	#FFA790
26	#FF9980
27	#FF977E
28	#FF8F75
29	#FF8F75
30	#FF8166
31	#FF8469
32	#FFA790
33	#FF9B83
34	#FF977E
35	#FF8F75
36	#FFA58E
37	#FF8F75
38	#FF9E86
39	#FFCDBF
40	#FFDFD5
41	#FFE6DF
42	#FFA790
43	#FFA28B
44	#FFA088
45	#FF9980
46	#FF9980
47	#FF9980
48	#FF9E86
49	#FFA790
50	#FF9980
51	#FF947B
52	#FF8F75
53	#FF8F75
54	#FF886E
55	#FF8D73
56	#FFA790
57	#FFA088
58	#FF977E
59	#FF8F75
60	#FFA790
61	#FF9278
62	#FF9E86
63	#FFCDBF
64	#FFDFD5
65	#FFEBE5
66	#FFA790
67	#FFA58E
68	#FFA088
69	#FF9980
70	#FF9B83
71	#FF9B83
72	#FF9E86
73	#FFA790
74	#FF9B83
75	#FF947B
76	#FF8F75
77	#FF8D73
78	#FF9278
79	#FF9980
80	#FF947B
81	#FF866B
82	#FF977E
83	#FF866B
84	#FFA993
85	#FF8D73
86	#FF977E
87	#FFC9B9
88	#FFDFD5
89	#FFEBE5
90	#FFA993
91	#FFA58E
92	#FFA088
93	#FF9B83
94	#FF9B83
95	#FF9E86
96	#FFA088
97	#FFA993
98	#FF9B83
99	#FF9278
100	#FF8A70
101	#FF8D73
102	#FF977E
103	#FF977E
104	#FF8D73
105	#FF866B
106	#FF8A70
107	#FF8D73
108	#FFAC96
109	#FF8D73
110	#FF9E86
111	#FFCDBF
112	#FFDCD2
113	#FFE9E2
114	#FFAC96
115	#FFA58E
116	#FFA088
117	#FF9B83
118	#FF9E86
119	#FFA28B
120	#FFA088
121	#FFAC96
122	#FF9980
123	#FF8D73
124	#FF866B
125	#FF977E
126	#FF866B
127	#FF866B
128	#FF8469
129	#FF8469
130	#FF8A70
131	#FF8F75
132	#FFAE99
133	#FF9B83
134	#FFB09B
135	#FFA790
136	#FFDCD2
137	#FFE9E2
138	#FFAC96
139	#FFA58E
140	#FFA28B
141	#FF9E86
142	#FFA28B
143	#FF9E86
144	#FF9B83
145	#FFAE99
146	#FFAE99
147	#FF9278
148	#FF8D73
149	#FF8F75
150	#FF8469
151	#FF8469
152	#FF8469
153	#FF8469
154	#FF8D73
155	#FF8F75
156	#FFAE99
157	#FF977E
158	#FF8F75
159	#FF947B
160	#FFC9B9
161	#FFE1D8
162	#FFAC96
163	#FFA58E
164	#FFA58E
165	#FFA58E
166	#FF9278
167	#FFAE99
168	#FFBAA7
169	#FFB09B
170	#FFA993
171	#FFBAA7
172	#FFA790
173	#FF947B
174	#FF866B
175	#FF866B
176	#FF8166
177	#FF866B
178	#FF9278
179	#FF8D73
180	#FFA993
181	#FF9278
182	#FF9278
183	#FF947B
184	#FF9B83
185	#FFC6B6
186	#FFA790
187	#FF977E
188	#FFCBBC
189	#FFA993
190	#FFB39E
191	#FF9B83
192	#FF9980
193	#FFAE99
194	#FF9278
195	#FFA28B
196	#FFA790
197	#FF9278
198	#FF947B
199	#FF866B
200	#FF8166
201	#FF886E
202	#FF886E
203	#FF8D73
204	#FFA58E
205	#FF8F75
206	#FF947B
207	#FF9B83
208	#FF9980
209	#FF977E
210	#FFA088
211	#FFBFAD
212	#FFAC96
213	#FFA58E
214	#FF8D73
215	#FF8A70
216	#FF8D73
217	#FFA088
