group	fill
1	#FF9278
2	#FF8D73
3	#FF8469
4	#FF7F64
5	#FF7C61
6	#FF7F64
7	#FF7C61
8	#FF7A5F
9	#FF886E
10	#FF9B83
11	#FFA088
12	#FF947B
13	#FF8D73
14	#FF6B50
15	#FF4A35
16	#FF402E
17	#FF5E45
18	#FF8F75
19	#FF8D73
20	#FF8D73
21	#FF886E
22	#FF886E
23	#FF886E
24	#FF8A70
25	#FFA790
26	#FF977E
27	#FF8D73
28	#FF8A70
29	#FF866B
30	#FF755A
31	#FF8469
32	#FF977E
33	#FF7F64
34	#FF8469
35	#FF755A
36	#FFA58E
37	#FF7C61
38	#FF8166
39	#FF8166
40	#FF8469
41	#FF886E
42	#FFA58E
43	#FFA088
44	#FF9B83
45	#FF9980
46	#FF947B
47	#FF9278
48	#FF9980
49	#FFA790
50	#FF9980
51	#FF8F75
52	#FF8A70
53	#FF866B
54	#FF7C61
55	#FF977E
56	#FF977E
57	#FF8F75
58	#FF8469
59	#FF7A5F
60	#FFA790
61	#FF7A5F
62	#FF8166
63	#FF866B
64	#FF886E
65	#FF8A70
66	#FFA58E
67	#FFA088
68	#FF9E86
69	#FF9980
70	#FF977E
71	#FF977E
72	#FF9B83
73	#FFAC96
74	#FF9E86
75	#FF947B
76	#FF8D73
77	#FF8469
78	#FF8F75
79	#FF9980
80	#FF8166
81	#FF7F64
82	#FF8469
83	#FF755A
84	#FFA790
85	#FF7F64
86	#FF7F64
87	#FF8F75
88	#FF947B
89	#FF8F75
90	#FFA58E
91	#FFA58E
92	#FFA28B
93	#FF9E86
94	#FF9E86
95	#FF9E86
96	#FFA088
97	#FFAE99
98	#FF9E86
99	#FF9278
100	#FF8D73
101	#FF9278
102	#FF8A70
103	#FF9278
104	#FF8166
105	#FF7A5F
106	#FF755A
107	#FF7F64
108	#FFA993
109	#FF7F64
110	#FF8A70
111	#FF8F75
112	#FF947B
113	#FF9B83
114	#FFA790
115	#FFA790
116	#FFA790
117	#FFA58E
118	#FFA58E
119	#FFA790
120	#FFA790
121	#FFB09B
122	#FF9E86
123	#FF947B
124	#FF8A70
125	#FF9E86
126	#FF8A70
127	#FF8166
128	#FF7C61
129	#FF755A
130	#FF775C
131	#FF866B
132	#FFAE99
133	#FF8D73
134	#FF9980
135	#FF8D73
136	#FF947B
137	#FF9B83
138	#FFA993
139	#FFAC96
140	#FFA993
141	#FFA790
142	#FFA790
143	#FFA28B
144	#FFA790
145	#FFB39E
146	#FFAC96
147	#FF947B
148	#FF8F75
149	#FF947B
150	#FF8D73
151	#FF866B
152	#FF7F64
153	#FF7C61
154	#FF8166
155	#FF7F64
156	#FFAE99
157	#FF8F75
158	#FF8A70
159	#FF866B
160	#FF9278
161	#FF947B
162	#FFAC96
163	#FFAC96
164	#FFA790
165	#FFAC96
166	#FF9E86
167	#FFB09B
168	#FFB5A1
169	#FFB5A1
170	#FFAC96
171	#FFB39E
172	#FFA790
173	#FF947B
174	#FF8A70
175	#FF8166
176	#FF7C61
177	#FF7C61
178	#FF866B
179	#FF7C61
180	#FFB09B
181	#FF8A70
182	#FF8D73
183	#FF866B
184	#FF8D73
185	#FF9278
186	#FFB09B
187	#FFA58E
188	#FFB5A1
189	#FFAC96
190	#FFA790
191	#FF9B83
192	#FF9E86
193	#FFB5A1
194	#FF9980
195	#FFA993
196	#FFAC96
197	#FF977E
198	#FF8A70
199	#FF8166
200	#FF7F64
201	#FF8166
202	#FF8166
203	#FF7C61
204	#FFB39E
205	#FF866B
206	#FF8D73
207	#FF8D73
208	#FF8D73
209	#FF8A70
210	#FFA993
211	#FFC3B2
212	#FFA993
213	#FF9E86
214	#FF977E
215	#FF9980
216	#FF9980
217	#FFB39E
218	#FF9B83
219	#FF9E86
220	#FF9E86
221	#FF9B83
222	#FF775C
223	#FF7F64
224	#FF7F64
225	#FF886E
226	#FF8166
227	#FF7F64
228	#FFAE99
229	#FF866B
230	#FF8A70
231	#FF8D73
232	#FF947B
233	#FF8F75
234	#FFAE99
235	#FFBCAA
236	#FFA088
237	#FF9980
238	#FF9B83
239	#FF9B83
240	#FF9980
241	#FFBCAA
242	#FF9B83
243	#FF9B83
244	#FF9278
245	#FF9B83
246	#FF886E
247	#FF7C61
248	#FF7F64
249	#FF7C61
250	#FF7F64
251	#FF7F64
252	#FFD0C2
253	#FF886E
254	#FF8A70
255	#FF8D73
256	#FF9278
257	#FF8F75
258	#FFD4C8
259	#FFA58E
260	#FF977E
261	#FF9B83
262	#FF9980
263	#FF9980
264	#FF9980
265	#FF977E
266	#FF8A70
267	#FF866B
268	#FF7C61
269	#FF7C61
270	#FF775C
271	#FF7A5F
272	#FF775C
273	#FF886E
274	#FF9278
275	#FF775C
276	#FF947B
277	#FF664C
278	#FF402E
279	#FF4A35
280	#FF402E
281	#FF7258
282	#FF947B
283	#FF8F75
284	#FF8A70
285	#FF8A70
286	#FF886E
287	#FF8D73
288	#FF8D73
289	#FFE4DC
290	#FF9B83
291	#FF9E86
292	#FF9278
293	#FF866B
294	#FF8166
295	#FF7C61
296	#FF7C61
297	#FF7C61
298	#FF7F64
299	#FF8166
300	#FFD0C2
301	#FF8A70
302	#FF8D73
303	#FF8F75
304	#FF9278
305	#FF947B
306	#FFB09B
307	#FF947B
308	#FF947B
309	#FF9B83
310	#FF9980
311	#FF977E
312	#FF977E
313	#FFB5A1
314	#FF977E
315	#FFA993
316	#FF9B83
317	#FF7C61
318	#FF8166
319	#FF7C61
320	#FF7C61
321	#FF7A5F
322	#FF7F64
323	#FF866B
324	#FFB5A1
325	#FF8A70
326	#FF8D73
327	#FF9278
328	#FF947B
329	#FF977E
330	#FF9E86
331	#FF9278
332	#FF9278
333	#FF977E
334	#FF947B
335	#FF947B
336	#FF947B
337	#FFA58E
338	#FF9278
